,MW,SLogP,nHBDon,nHBAcc,TopoPSA,nRot,naRing,QED
412,486.16469944000073,4.713100000000004,1,4,100.31,10,3,0.44972154854657553
413,472.1490493760008,3.9890000000000025,1,4,114.29999999999998,9,3,0.5091172393560841
414,436.18206375600073,4.440500000000004,1,3,88.85,9,3,0.5383968793138538
415,464.21336388400084,4.977700000000005,1,3,74.86,10,3,0.4602705331352299
416,450.1977138200008,4.369400000000003,1,3,88.85,10,3,0.49802632839093236
417,450.1977138200008,4.369400000000003,1,3,88.85,10,3,0.49802632839093236
418,523.2058318040007,5.939600000000006,1,4,39.60000000000001,6,3,0.4063092897751416
419,523.2058318040007,5.687020000000006,1,4,39.6,6,3,0.42194490485653546
420,523.2058318040008,5.687020000000007,1,4,39.6,6,3,0.42194490485653496
421,786.4765569200019,1.725800000000002,8,14,217.21999999999997,10,0,0.14817378981329074
422,643.2208344120011,5.813700000000006,1,7,158.51,6,3,0.36265719610076635
423,595.1941409960011,5.954620000000006,3,6,162.08,10,2,0.31133561624577744
424,462.0616475240005,5.012000000000003,1,3,74.86,4,3,0.5922035144469519
425,501.05614754400045,3.551680000000002,2,6,128.11,5,3,0.5514173546492174
426,531.0487597840004,5.702300000000003,1,5,89.44,4,4,0.34275961181981923
428,605.0457604280006,7.1210800000000045,1,7,145.76999999999998,8,4,0.2289707975880976
429,497.0675414280005,5.880400000000004,1,4,80.85,7,3,0.4421705522914965
430,513.0379908880005,6.236600000000004,1,4,80.85,8,3,0.38664284219611483
431,447.0462698280005,5.635200000000005,1,3,71.62,6,3,0.5313502085826789
432,424.1820637560008,5.128740000000005,0,4,67.88,8,3,0.5030007318850613
433,480.2412928840009,5.567560000000005,2,4,71.45,9,4,0.32867276547420515
434,494.22055744000085,6.184480000000006,2,5,88.5,7,5,0.2818633709251679
435,508.1320480520007,6.933960000000005,1,4,64.36,8,4,0.2797222130203293
436,489.26275660000096,5.967380000000007,2,6,101.39,9,4,0.30044088676718395
437,530.268176328001,5.625240000000005,2,5,84.39,8,5,0.2718608120811544
438,497.2314564720009,5.139360000000005,2,5,95.67,10,4,0.3150410949312969
440,447.2158064080008,4.133000000000003,2,4,91.5,6,3,0.5943240298474968
441,513.1055962720006,4.544400000000004,0,4,69.31,6,2,0.5680858121932241
442,494.1909141880009,3.477400000000002,0,5,100.75,10,2,0.5049757735940645
443,446.14289720000056,4.910000000000004,2,3,52.57000000000001,4,2,0.6566895560541797
444,479.1912485360009,2.7562000000000006,0,5,94.75999999999999,9,2,0.5527089547100299
445,450.16469944000085,2.9094000000000015,0,5,91.52,8,2,0.618216673614991
446,402.1977138200008,3.511200000000003,0,4,58.230000000000004,8,2,0.678003500221947
447,415.22934829600086,3.426400000000002,0,4,52.24,8,2,0.6626131582920999
448,416.21336388400084,3.6357000000000026,1,4,69.23,8,2,0.7137812231990489
449,430.22901394800095,4.289800000000004,0,4,58.230000000000004,9,2,0.5954884812089276
450,425.2136982320008,4.414580000000004,0,4,72.78999999999999,8,2,0.6281813002189095
451,443.22426291600084,3.3763000000000023,1,4,92.09,9,2,0.6439830730469501
452,471.25556304400095,3.979200000000004,0,4,69.31,9,2,0.5550814552284555
453,443.2242629160009,3.3431000000000024,0,4,69.31,8,2,0.6278471478574387
454,459.21917753600087,3.5630000000000024,0,5,78.53999999999999,8,2,0.6037100270670616
455,457.2399129800009,3.7795000000000023,1,4,78.1,9,2,0.6221960374068587
456,441.20861285200084,3.239600000000002,0,4,69.31,7,2,0.6618891799873238
457,443.2242629160009,3.4856000000000025,0,4,69.31,6,2,0.6857892104390259
458,443.18787740800076,2.0858999999999996,0,5,78.54,7,2,0.6554556465004121
459,429.2086128520008,3.097100000000002,0,4,69.31,8,2,0.6470043091056616
460,429.20861285200084,3.095500000000002,0,4,69.31,7,2,0.6786312347883957
461,427.1929627880008,2.8495000000000017,0,4,69.31,7,2,0.6817985588192601
462,415.1929627880007,2.7070000000000007,0,4,69.31,7,2,0.6976648553516446
463,469.16469735200064,3.2494000000000023,0,4,69.31,7,2,0.6248092744259708
464,445.2035274720008,2.3335,0,5,78.53999999999999,9,2,0.5925935519898521
465,401.1773127240008,2.3169000000000004,0,4,69.31,6,2,0.7453564868660246
466,426.1725616920007,2.21068,0,5,93.1,7,2,0.6339992247687798
467,507.0671953000006,6.803500000000005,1,4,50.94,5,5,0.2655169378226623
468,511.00796617200047,6.921500000000004,1,5,87.14,5,5,0.25962942327408933
469,590.1790419520007,5.1861600000000045,1,9,129.23000000000002,6,6,0.2828085983496166
470,573.1213083160007,5.992440000000004,1,8,114.18999999999998,6,5,0.2684084937233272
471,471.15380040800073,4.646500000000005,0,4,88.28,9,3,0.4555495212007773
472,471.15380040800073,4.745100000000004,0,4,88.28,9,3,0.4516952934638399
473,457.1381503440007,4.6040000000000045,0,4,88.28,8,3,0.4954415797943128
474,388.1820637560008,3.3701000000000025,0,4,58.23000000000001,7,2,0.7297107877943905
475,402.19771382000084,3.494600000000003,1,4,69.23,7,2,0.7700823470641696
476,401.2136982320009,3.285300000000002,0,4,52.24000000000001,7,2,0.7141562090953217
477,429.2086128520009,3.2020000000000017,0,4,69.31,7,2,0.6781750534802422
478,494.20214756800095,2.461900000000001,0,5,97.99999999999999,9,2,0.5350010000874517
479,465.17559847200084,2.615100000000001,0,5,94.75999999999999,8,2,0.5989244896509672
480,479.1912485360009,2.6576000000000004,0,5,94.75999999999999,9,2,0.5526143589323338
481,483.1661766600008,2.754200000000001,0,5,94.75999999999999,8,2,0.5770697103255218
482,483.1661766600008,2.754200000000001,0,5,94.75999999999999,8,2,0.5770697103255218
483,497.18182672400087,2.7967000000000013,0,5,94.75999999999999,9,2,0.5324959370974358
484,497.18182672400087,2.7967000000000013,0,5,94.75999999999999,9,2,0.5324959370974358
485,466.17084744000084,2.0100999999999996,0,6,107.64999999999999,8,2,0.591137524165375
486,480.1864975040009,2.0526,0,6,107.64999999999999,9,2,0.5456561839195123
487,466.17084744000084,2.0100999999999996,0,6,107.64999999999999,8,2,0.591137524165375
488,480.1864975040009,2.0526,0,6,107.64999999999999,9,2,0.5456561839195123
489,499.13662612000087,3.268500000000002,0,5,94.75999999999999,8,2,0.5567093696932615
490,499.13662612000087,3.268500000000002,0,5,94.75999999999999,8,2,0.5567093696932615
491,499.13662612000087,3.268500000000002,0,5,94.75999999999999,8,2,0.5567093696932615
492,533.1629831000008,3.6339000000000032,0,5,94.75999999999999,8,2,0.5180250163987026
493,497.19599748000087,4.220800000000004,0,4,69.31,7,2,0.574860654763218
494,547.1786331640009,4.388200000000004,1,5,103.54999999999998,9,2,0.503437220561608
495,533.1629831000008,4.392600000000003,1,5,103.54999999999998,8,2,0.5439649397690083
496,548.1626487520008,4.355100000000004,0,5,100.75,9,2,0.4652564452261285
497,560.1626487520008,4.406600000000004,0,5,108.59,9,2,0.42407148443276116
498,562.1782988160008,4.257300000000003,1,5,111.75,9,2,0.4930756192569347
499,544.1677341320008,4.991100000000005,0,4,91.52,8,2,0.46937580600587264
500,484.15019224800074,3.4798000000000027,0,5,100.75,8,2,0.5728677217136738
501,484.15019224800074,3.4798000000000027,0,5,100.75,8,2,0.5728677217136738
502,484.15019224800074,3.4798000000000027,0,5,100.75,8,2,0.5728677217136738
503,491.1548630280008,3.2123800000000022,0,6,124.53999999999999,8,2,0.561107937070688
504,491.1548630280008,3.2123800000000022,0,6,124.53999999999999,8,2,0.561107937070688
505,491.1548630280008,3.2123800000000022,0,6,124.53999999999999,8,2,0.561107937070688
506,467.1548630280008,2.7357000000000014,0,6,113.63999999999999,8,2,0.592231114981401
507,467.1548630280008,2.7357000000000014,0,6,113.63999999999999,8,2,0.592231114981401
508,549.1578977200007,3.7501000000000033,0,6,113.64,9,2,0.47282604025053665
509,498.17707569200087,2.903500000000001,1,6,116.43999999999998,9,2,0.5707714120389508
510,597.1732113480008,4.079700000000003,2,5,109.76999999999998,10,2,0.40240625192216295
511,645.1732113480009,5.517600000000007,1,5,98.76999999999998,10,3,0.29373011867410975
512,629.1782967280009,5.8174200000000065,1,4,89.53999999999999,9,3,0.3029476535147424
513,565.1469966000006,4.472800000000005,1,4,89.53999999999999,7,2,0.5027612036396635
514,593.1782967280009,4.9648000000000065,1,4,89.53999999999999,6,2,0.4803834562724734
515,579.1626466640008,4.718800000000006,1,4,89.53999999999999,6,2,0.5027898234740966
516,469.2399129800009,5.064200000000005,0,3,69.31,9,2,0.5154629103797507
517,441.2086128520008,4.284000000000004,0,3,69.31,7,2,0.64418525518702
518,497.15961197200073,3.756300000000003,1,4,89.53999999999999,7,2,0.631890878597753
519,399.1616626600007,3.1606000000000023,0,3,69.31,6,2,0.749653077751437
521,445.18354097600076,3.2376000000000023,0,4,69.31,6,2,0.6850299408562047
522,459.1991910400008,3.378700000000002,0,4,69.31,7,2,0.637012278074062
523,473.21484110400087,3.4212000000000025,0,4,69.31,8,2,0.5895556893986006
524,463.17411916400073,3.3767000000000023,0,4,69.31,6,2,0.6591746022865256
525,477.1897692280008,3.517800000000003,0,4,69.31,7,2,0.6124231073080253
526,463.17411916400073,3.3767000000000023,0,4,69.31,6,2,0.6591746022865256
527,477.1897692280008,3.517800000000003,0,4,69.31,7,2,0.6124231073080253
528,463.17411916400073,3.3767000000000023,0,4,69.31,6,2,0.6591746022865256
529,477.1897692280008,3.517800000000003,0,4,69.31,7,2,0.6124231073080253
530,479.1445686240007,3.8910000000000036,0,4,69.31,6,2,0.6302866566158819
531,493.1602186880008,4.032100000000003,0,4,69.31,7,2,0.5839268640294195
532,479.1445686240007,3.8910000000000036,0,4,69.31,6,2,0.6302866566158819
533,493.1602186880008,4.032100000000003,0,4,69.31,7,2,0.5839268640294195
534,479.1445686240007,3.8910000000000027,0,4,69.31,6,2,0.6302866566158819
535,493.1602186880008,4.032100000000003,0,4,69.31,7,2,0.5839268640294195
536,513.1055962720006,4.544400000000004,0,4,69.31,6,2,0.5680858121932241
537,527.1212463360007,4.685500000000005,0,4,69.31,7,2,0.523701445840729
538,481.1646973520007,3.5158000000000023,0,4,69.31,6,2,0.6337165071536495
539,475.19410566000084,3.2462000000000018,0,5,78.54,7,2,0.6149997430596539
540,473.21484110400087,3.854440000000003,0,4,69.31,6,2,0.63943961652252
541,470.17878994400075,3.109280000000002,0,5,93.1,6,2,0.6477798978119709
542,475.19410566000084,3.2462000000000018,0,5,78.54,7,2,0.6149997430596539
543,513.1055962720006,4.544400000000004,0,4,69.31,6,2,0.5680858121932241
544,511.17526203600073,3.839000000000003,0,5,78.54,8,2,0.5388570535191488
546,513.1709256040007,4.256400000000004,0,4,69.31,6,2,0.542113688593733
547,501.246141232001,4.535100000000004,0,4,69.31,6,2,0.5834005486702213
548,460.1657113020007,6.142400000000006,1,1,20.23,7,2,0.38862212999114953
549,376.07181091800044,3.8018000000000027,1,1,20.23,1,2,0.593007472909101
550,404.10311104600055,4.582000000000004,1,1,20.23,3,2,0.5865142794067082
551,418.1187611100006,4.972100000000005,1,1,20.23,4,2,0.5490478805550755
552,442.0651113640005,5.491400000000003,1,2,63.400000000000006,3,3,0.581938600066401
553,408.1040837160005,4.838000000000004,1,2,63.400000000000006,3,3,0.6736691798545966
554,422.1197337800005,5.1464200000000035,1,2,63.400000000000006,3,3,0.634247982914561
555,438.11464840000053,4.846600000000004,1,3,72.63,4,3,0.6326524205646546
556,426.0946619040005,4.977100000000004,1,2,63.400000000000006,3,3,0.641783450850287
557,426.0946619040005,4.977100000000004,1,2,63.400000000000006,3,3,0.641783450850287
558,426.0946619040005,4.977100000000003,1,2,63.400000000000006,3,3,0.6417834508502871
559,444.08524009200045,5.116200000000003,1,2,63.400000000000006,3,3,0.6093603154259468
560,460.05568955200044,5.630500000000002,1,2,63.400000000000006,3,3,0.5497103622407064
561,456.0807614280005,5.752100000000004,1,2,49.410000000000004,3,3,0.5445457370522422
562,470.0964114920006,6.094300000000005,0,2,40.620000000000005,3,3,0.46373810998756215
563,470.0964114920006,6.142200000000004,1,2,49.410000000000004,4,3,0.4969726977651451
564,510.1277116200007,7.064900000000006,1,2,49.410000000000004,4,3,0.4076607746454588
565,486.09132611200056,5.114600000000004,2,3,69.64,5,3,0.5255157043544797
566,516.1018907960006,4.475500000000004,3,4,89.87,6,3,0.450229357609155
567,500.1069761760006,5.768700000000004,1,3,58.64,6,3,0.43675512250013426
568,555.1491753360008,5.454500000000007,1,4,61.88000000000001,6,3,0.4386985330755364
569,428.0494613000004,5.101300000000002,1,2,63.400000000000006,3,3,0.6297855864151077
570,456.0807614280005,5.8815000000000035,1,2,63.400000000000006,3,3,0.5339365053776539
571,456.0807614280005,5.879900000000004,1,2,63.400000000000006,3,3,0.5340649053318265
572,470.0964114920006,6.127500000000004,1,2,63.400000000000006,3,3,0.49984493795671997
573,470.0964114920006,6.226500000000006,1,2,63.4,3,3,0.49262518095783125
574,478.0462677400004,6.040700000000003,1,2,63.400000000000006,3,3,0.49805660435680577
575,444.0443759200004,4.937600000000002,1,3,72.63000000000001,3,3,0.6211436696715746
576,457.0760103960005,4.995000000000004,1,3,66.64,3,3,0.6013136946699735
577,416.0494613000004,5.175000000000003,1,2,63.4,4,3,0.63638763539293
578,430.0651113640005,5.565100000000004,1,2,63.4,5,3,0.5746464335563969
579,434.0400394880004,5.3141000000000025,1,2,63.4,4,3,0.6036223245391599
580,450.0104889480004,5.828400000000003,1,2,63.4,4,3,0.5423726341471503
581,493.9599733680004,5.937500000000003,1,2,63.4,4,3,0.48653773440656845
582,430.0651113640005,5.483420000000002,1,2,63.400000000000006,4,3,0.5944893703369258
583,444.0807614280005,5.737400000000004,1,2,63.400000000000006,5,3,0.5447395289583553
584,484.0368459280004,6.193800000000003,1,2,63.4,4,3,0.4480787682493126
585,446.06002598400045,5.183600000000003,1,3,72.63,5,3,0.5857711219355044
586,460.0756760480005,5.573700000000004,1,3,72.63,6,3,0.5215677735728997
587,498.05249599200044,6.583900000000004,1,2,63.4,5,3,0.40323592309065753
588,460.0756760480005,5.573700000000003,1,3,72.63,6,3,0.5215677735728997
589,474.09132611200056,5.962200000000004,1,3,72.63,6,3,0.4781607859773078
590,474.09132611200056,5.9638000000000035,1,3,72.63,7,3,0.4582008655501846
591,488.1069761760006,6.353900000000005,1,3,72.63,8,3,0.3748111928960804
592,514.0474106120004,6.116100000000003,1,3,72.63,6,3,0.4026642903152987
593,517.0662408500003,6.116100000000004,1,3,72.63,7,3,0.38362980609246194
594,515.0426595800004,5.5111000000000026,1,4,85.52,6,3,0.4382139189069145
595,518.0614898180003,5.511100000000002,1,4,85.52,7,3,0.41750400356522077
596,501.1022251440006,5.748900000000004,1,4,85.52,7,3,0.4460743916407652
597,504.12105538200046,5.7489000000000035,1,4,85.52,8,3,0.4226772625688031
598,459.0916604600006,5.606800000000003,2,3,75.43,6,3,0.5025147082094336
599,487.1229605880007,6.021200000000004,1,3,66.64,7,3,0.4423595103710977
600,499.1229605880007,6.165300000000005,1,3,66.64,5,3,0.4561266421699056
601,521.0787748080005,5.355200000000004,1,4,93.78,6,4,0.37071190231467255
602,515.1426613300005,5.240100000000003,1,5,90.45,8,3,0.415347986248759
603,486.15249774200055,6.2207000000000034,0,4,47.36,7,3,0.3723509569715169
604,486.15249774200055,6.2207000000000034,0,4,47.36,7,3,0.3723509569715169
605,529.1583113940005,5.169000000000004,1,5,90.45,9,3,0.3872286888529045
606,529.1583113940005,6.099600000000003,1,5,76.46000000000001,8,3,0.3577322376295542
607,515.2178769580007,6.337400000000005,1,5,76.46000000000001,9,3,0.36063984261100335
608,503.2178769580008,6.193300000000005,1,5,76.46000000000001,9,3,0.3772623235224826
609,527.2178769580007,6.335800000000005,1,5,76.46000000000001,8,3,0.3708431410567905
610,512.2182113060007,5.614600000000006,1,5,70.47,7,3,0.4461360586507366
611,500.2182113060008,5.7587000000000055,1,5,70.47,7,3,0.44754108059681996
612,514.2338613700008,6.148800000000006,1,5,70.47,7,3,0.4103236775782287
613,507.1916622100007,6.825500000000005,1,4,67.23,7,4,0.29803493853294666
614,509.1993810680009,5.614600000000006,1,5,70.47,6,3,0.46830009047520926
615,528.1886607660008,6.128900000000005,1,5,70.47,7,3,0.3999771719530337
616,492.2728337220009,5.269620000000004,1,5,70.47,7,3,0.48787716885509086
617,513.2134602740007,5.009600000000004,1,6,83.36,7,3,0.47990967418561903
618,498.20256124200074,5.224500000000005,1,5,70.47,8,3,0.43191838698611307
619,526.2338613700008,6.004700000000006,1,5,70.47,8,3,0.39031100466221746
620,538.2338613700008,6.004700000000006,1,5,70.47,8,3,0.38141507139835873
621,568.2444260540009,5.365600000000006,2,6,90.7,8,3,0.38140461043067597
622,528.2131259260008,4.587000000000004,2,6,90.7,8,3,0.44619645845518097
623,555.260410466001,5.156300000000005,1,6,73.71,9,3,0.3948726485774895
624,527.2291103380009,5.407500000000005,2,5,82.50000000000001,7,3,0.4303475978652319
625,595.255325086001,5.520300000000005,1,6,82.94000000000001,7,3,0.38889448878051686
626,569.2396750220009,4.864600000000005,2,6,93.94000000000001,7,3,0.4235677955605204
627,557.2396750220009,4.770000000000004,3,6,102.73,9,3,0.3516036369871251
628,556.2444260540009,6.613100000000006,1,6,79.7,8,3,0.3374219091488064
629,538.2338613700008,6.148800000000006,1,5,70.47,7,3,0.3915566854719821
630,524.2182113060007,5.7587000000000055,1,5,70.47,7,3,0.42645614951187427
631,540.2495114340009,6.079800000000006,1,5,70.47,7,3,0.3940905481016652
632,526.1974758620007,4.605000000000004,1,6,79.7,7,3,0.4863489771040528
633,524.2182113060007,5.443700000000005,1,5,70.47,8,3,0.4255532051422704
634,538.2338613700008,6.004700000000006,1,5,70.47,8,3,0.38141507139835873
635,512.2102801000009,5.543800000000005,1,6,83.36,6,3,0.46829605822731446
636,529.1714520680008,6.346300000000006,1,6,106.66999999999999,6,3,0.4024928235713819
637,513.2055290680008,4.938800000000004,1,7,96.24999999999999,6,3,0.5013036485059165
638,512.2102801000009,5.543800000000005,1,6,83.36,6,3,0.46829605822731446
640,468.0135897960005,5.400120000000004,1,5,112.74999999999999,6,3,0.5246282962636825
641,482.0292398600006,5.654100000000004,1,5,112.74999999999999,7,3,0.471042479101956
642,530.0292398600005,6.758700000000005,1,5,112.74999999999999,7,4,0.2860199997270594
643,462.1071845640006,5.451900000000004,1,5,112.74999999999999,7,4,0.39610182500017344
646,508.1126638680006,5.585800000000004,1,7,131.21,9,4,0.3169107955798301
652,580.0505114600005,7.249400000000005,1,6,121.97999999999999,8,4,0.2371989912627138
653,571.0847327800005,6.467680000000003,1,7,145.76999999999998,8,4,0.2597551650980316
654,717.1401969680009,7.290900000000006,2,8,162.52,10,4,0.16399192507433782
655,605.0457604280006,7.1210800000000045,1,7,145.76999999999998,8,4,0.2289707975880976
656,438.0207833520004,4.623200000000003,1,5,97.64999999999999,6,3,0.6054330962147454
657,453.9979397320005,5.091700000000004,1,5,112.74999999999999,6,3,0.5618201927946067
658,453.0026907640005,5.696700000000003,1,4,99.86,6,3,0.5200837301912163
659,453.9979397320004,5.091700000000003,1,5,112.74999999999999,6,3,0.5618201927946066
660,453.0026907640005,5.696700000000003,1,4,99.86,6,3,0.5200837301912163
661,454.9931887000005,4.4867000000000035,1,6,125.63999999999999,6,3,0.5907156536509565
662,448.0415187960005,5.030200000000004,1,4,84.50999999999999,6,3,0.572878171508316
663,447.0462698280005,5.635200000000005,1,3,71.62,6,3,0.5313502085826789
664,379.12421453200056,4.328400000000003,1,3,71.62,6,3,0.6933453564042953
665,413.08524218000053,4.981800000000004,1,3,71.62,6,3,0.6192691606703854
666,447.0462698280005,5.635200000000005,1,3,71.62,6,3,0.5313502085826789
667,481.0726268080005,6.000600000000005,1,3,71.62,6,3,0.46932343201922666
668,471.1271069920007,5.7690000000000055,1,4,80.85,8,3,0.45235097854623935
669,470.14309140400076,5.0434000000000045,1,4,74.86,8,3,0.5002855920836193
670,482.0678757760005,5.395600000000004,1,4,84.50999999999999,6,3,0.5104010631489433
671,416.0961412120006,4.320300000000003,1,4,76.55,6,3,0.6501727194539046
672,463.1065137800005,5.227000000000004,1,4,80.85,7,3,0.5210833745649844
673,464.1017627480005,4.622000000000003,1,5,93.74,7,3,0.5515220087977886
674,477.12216384400057,5.535420000000005,1,4,80.85,7,3,0.48537719791931316
675,531.0938984080004,6.245800000000004,1,4,80.85,7,3,0.3663160439585336
676,505.11707846400054,5.429600000000005,1,5,97.91999999999999,8,3,0.41260641738861337
677,507.09634302000046,4.925200000000004,2,5,118.14999999999999,8,3,0.4477656063780945
678,530.1123274320005,5.882000000000005,1,6,106.88,8,4,0.30546289711129077
679,541.1283118440006,5.684000000000005,1,6,106.63,8,4,0.30810549540323456
680,522.0627903960005,5.752080000000004,1,5,104.63999999999999,7,3,0.42585929255964744
681,511.08319149200054,6.188820000000004,1,4,80.85,7,3,0.41037671185457164
683,517.0129190120005,6.1437000000000035,1,4,80.85,6,3,0.4255227572048334
684,518.0081679800004,5.387600000000003,2,4,106.87,6,3,0.4566338863676825
685,472.04151879600056,5.506880000000003,1,4,95.41,6,3,0.5118111681414469
686,490.03209698400053,5.645980000000004,1,4,95.41,6,3,0.4832261738034179
687,501.0424695520004,5.629400000000003,1,4,80.85,6,3,0.4443299787107011
688,497.0675414280005,5.798720000000004,1,4,80.85,6,3,0.4670079394775269
689,517.0129190120003,6.1437000000000035,1,4,80.85,6,3,0.4255227572048334
690,531.0285690760004,6.533800000000004,1,4,80.85,7,3,0.3755786688715108
691,428.1006198760005,4.358600000000004,1,3,74.86,4,3,0.6716145398804676
692,442.11626994000056,4.6670200000000035,1,3,74.86,4,3,0.638799967633924
693,446.0911980640005,4.497700000000004,1,3,74.86,4,3,0.6419834653386641
694,528.220654756001,3.7439000000000027,0,5,89.61999999999999,4,2,0.5650703262247943
695,465.17853584800076,4.132600000000004,1,4,75.22,7,2,0.667770382390279
696,499.18535254400086,3.920600000000003,0,6,79.71000000000001,5,3,0.5322854821378022
697,513.220989104001,3.460600000000002,1,7,99.94,6,3,0.5429332600241689
698,517.2046703440009,3.8140000000000027,1,5,118.38999999999999,5,2,0.6485644069040106
699,519.1915807960008,4.559300000000004,0,6,79.71000000000001,6,3,0.47767079020716
700,446.17878994400075,2.4513000000000007,0,4,72.55000000000001,4,2,0.7238974789878471
701,474.21009007200087,3.2299000000000015,0,4,72.55,7,2,0.6182218487643356
702,483.12979115200073,2.1955,0,5,103.98999999999998,6,2,0.6287725677181377
703,513.1767413440009,3.4434000000000022,1,5,112.78,10,2,0.5251202292148456
704,527.192391408001,3.4677000000000024,0,5,103.99000000000001,10,2,0.4723208475088358
705,527.1923914080008,3.4677000000000024,0,5,103.99,10,2,0.4723208475088358
706,460.1944400080008,2.839800000000001,0,4,72.55000000000001,4,2,0.7040193636656378
707,460.1944400080008,2.841400000000001,0,4,72.55000000000001,4,2,0.7040188469260934
708,460.1944400080008,2.839800000000001,0,4,72.55000000000001,4,2,0.7040193636656378
709,461.17845559600073,3.172500000000002,0,5,78.54,7,2,0.6335750068198799
710,389.0728756260005,2.848600000000001,1,3,65.99,5,2,0.8003752220327449
711,373.0959490960005,3.6716000000000024,1,3,65.99,5,2,0.87002691628816
712,508.1102192560006,5.715540000000005,0,4,94.31,5,3,0.4433162265468851
713,533.1054682240007,5.590400000000005,0,5,99.24,5,4,0.33607083310711733
714,554.1054041560006,6.446540000000005,0,3,66.07000000000001,5,3,0.34075944643231837
715,534.0659673200005,5.2481000000000035,1,4,70.92,5,3,0.4554378302373196
716,515.0004458720002,5.409800000000003,1,3,65.99,5,2,0.5419146139064471
717,502.0132533600004,5.516900000000003,1,3,88.85,6,3,0.48149436686981745
718,487.1177471600006,4.701800000000003,1,4,93.78,6,4,0.427817997472354
719,468.0522257120004,4.863500000000004,1,3,88.85,6,3,0.5604725935739016
720,501.1333972240006,4.962500000000005,1,4,79.78999999999999,6,4,0.4059620970985698
721,482.06787577600045,5.1242000000000045,1,3,74.86,6,3,0.5297611050887536
722,519.1239754120005,5.101600000000004,1,4,79.78999999999999,6,4,0.3605029930828293
723,500.0584539640004,5.263300000000004,1,3,74.86,6,3,0.46927847296892494
724,474.1224981920006,5.616920000000004,1,4,70.92,5,4,0.4086268894411247
725,455.05697674400045,5.7786200000000045,1,3,65.99,5,3,0.5303223455913005
726,498.1337315720006,5.559020000000005,0,5,67.99,5,5,0.3188932361575123
727,479.0682101240005,5.720720000000004,0,4,63.06,5,4,0.3676113546178847
728,488.13814825600065,5.4036200000000045,1,4,70.92,6,4,0.39519008313918486
729,469.0726268080005,5.565320000000004,1,3,65.99,6,3,0.5135034655049874
730,542.1487129400007,6.027520000000005,1,4,87.99000000000001,7,4,0.3094712950815724
731,523.0831914920005,6.189220000000004,1,3,83.06,7,3,0.4005551123515205
732,480.14161209600064,6.114200000000006,0,2,40.620000000000005,3,3,0.4532292250268843
733,496.1365267160006,5.350600000000005,0,3,49.85000000000001,3,3,0.49089135484328456
734,408.1040837160005,4.838000000000004,1,2,63.400000000000006,3,3,0.6736691798545966
735,444.0710693360005,4.386500000000003,1,3,88.85,3,3,0.6502512636353727
736,458.08671940000056,4.647200000000004,1,3,74.86,4,3,0.6186064063307586
738,373.0595635880004,3.293720000000002,1,3,83.06,5,2,0.8727610631615
739,469.0741680960005,4.612740000000003,1,5,115.99,6,3,0.571786871629837
740,554.1487129400007,6.426820000000005,1,4,84.09,9,4,0.25890609034327505
741,480.11307638000056,4.664620000000004,1,3,74.86,7,3,0.5003485986051767
743,454.1537983200007,4.658020000000003,1,3,74.86,6,2,0.6906066651420922
744,478.11741281200057,4.231120000000002,2,4,95.09,7,3,0.5322202898639222
745,463.1177471600006,3.9205200000000024,1,4,87.75,7,3,0.5761608102430718
746,476.1381482560006,4.833940000000005,1,3,74.86,7,3,0.5310968098190766
747,520.1279774960007,4.312120000000004,1,5,101.16,8,3,0.4470990854507353
748,466.0974263160005,4.986920000000004,1,3,74.86,6,3,0.5209948356160977
749,506.1123274320006,4.634420000000004,1,5,101.16,7,3,0.47181980321035855
750,506.1123274320006,4.634420000000004,1,5,101.16,7,3,0.47181980321035855
751,506.1123274320006,4.634420000000003,1,5,101.16,7,3,0.4718198032103586
752,473.10209709600053,4.719500000000004,1,4,98.65,6,3,0.5610494647241531
755,464.1017627480005,4.553420000000004,2,4,95.09,6,3,0.5241870582069157
757,614.0921820680005,6.160020000000005,2,4,95.09,7,3,0.3124862398694534
758,473.10209709600053,4.719500000000004,1,4,98.65,6,3,0.5610494647241531
761,473.0367677640005,5.007500000000004,1,4,98.65,6,3,0.5441401078808134
765,743.215156412001,7.7717400000000065,1,5,109.36,9,3,0.17769599385068136
766,722.2260554440011,7.034000000000008,1,5,112.6,8,2,0.23192013311917903
767,701.1282332280008,7.855900000000007,0,4,72.06,8,4,0.13876872134025503
768,645.2273454040011,8.478700000000003,1,7,83.72000000000001,8,5,0.1821530532119802
769,730.194755316001,6.393200000000007,0,6,101.6,8,3,0.19714572040029438
770,603.1325696600006,6.241100000000005,0,5,81.29,5,2,0.29901457225740213
771,609.1332383560006,5.845580000000005,0,4,89.85999999999999,4,2,0.3221650979023594
772,579.1114402920006,6.164000000000004,1,4,63.78000000000001,7,3,0.3408336851071134
773,779.207546168001,7.126100000000007,1,5,104.4,8,3,0.19418914091412087
774,669.1231478480007,6.188500000000006,0,5,81.28999999999999,9,3,0.2009555685942017
775,726.1446115640009,6.288200000000006,1,6,110.38999999999999,10,3,0.14991626444781062
776,482.10988282000056,4.323100000000005,2,4,78.02,5,2,0.6232153588275481
777,807.1370836600009,7.578400000000007,0,6,114.57999999999998,11,4,0.11463790394077654
778,455.22426291600084,3.6297000000000024,0,4,69.31,7,2,0.6397295100194877
779,736.1653470080009,6.662800000000006,0,5,92.37,7,3,0.20028965719808003
